CDS	AT/GC	Sites
ENSG00000151376.ali	0.4216691068814056	1812
ENSG00000026751.ali	0.421591804570528	1023
ENSG00000175048.ali	0.4215735058329187	1467
ENSG00000138435.ali	0.4215632835495476	1368
ENSG00000165194.ali	0.4215090181996246	3444
ENSG00000222028.ali	0.4214576731552739	849
ENSG00000138615.ali	0.4214326544119859	3555
ENSG00000132437.ali	0.421429158786284	1437
ENSG00000167642.ali	0.42142590518850315	756
ENSG00000075891.ali	0.42136743322677117	1260
ENSG00000101265.ali	0.42134702321661177	978
ENSG00000183722.ali	0.42132796780684106	600
ENSG00000169594.ali	0.4212871287128713	2904
ENSG00000102981.ali	0.4211255595821786	1038
ENSG00000273777.ali	0.4210779595765159	1650
ENSG00000074317.ali	0.4210716871832006	402
ENSG00000182463.ali	0.4209084036789719	3108
ENSG00000132681.ali	0.42090178617124724	3102
ENSG00000128815.ali	0.420898621861431	9582
ENSG00000125319.ali	0.4208955223880597	2016
ENSG00000184154.ali	0.4208644278606965	777
ENSG00000178645.ali	0.420846394984326	279
ENSG00000167992.ali	0.4208402128049899	2826
ENSG00000105261.ali	0.420816509645581	573
ENSG00000161981.ali	0.42080033347228013	396
ENSG00000184205.ali	0.4207390859164107	2286
ENSG00000133195.ali	0.4206874802901293	1035
ENSG00000092964.ali	0.4206639776605647	2034
ENSG00000198171.ali	0.4205264490002531	945
ENSG00000124145.ali	0.4204724409448819	612
ENSG00000178028.ali	0.4202500633606488	1404
ENSG00000141867.ali	0.4202021101366692	4077
ENSG00000088882.ali	0.420198167186119	2187
ENSG00000105679.ali	0.42016697104096007	1257
ENSG00000134569.ali	0.42008307525930294	5709
ENSG00000149115.ali	0.4199610752949763	5448
ENSG00000198353.ali	0.4198975859546452	792
ENSG00000172073.ali	0.4198782961460446	546
ENSG00000161980.ali	0.4198223468910706	324
ENSG00000162836.ali	0.4198022723919138	1293
ENSG00000162910.ali	0.4197994987468672	387
ENSG00000167535.ali	0.4196541878172589	1458
ENSG00000089356.ali	0.41956521739130437	276
ENSG00000115306.ali	0.41948786490847745	7104
ENSG00000254585.ali	0.4194828469022017	3873
ENSG00000183733.ali	0.4193433261955746	597
ENSG00000198104.ali	0.4192872117400419	942
ENSG00000111684.ali	0.4192673941752971	1461
ENSG00000136383.ali	0.4192046641141664	5121
ENSG00000122733.ali	0.41919582447322634	1206
ENSG00000090432.ali	0.4190662278897573	1059
ENSG00000213398.ali	0.41902332908258944	1332
ENSG00000184845.ali	0.41891120748687516	1353
ENSG00000158258.ali	0.41890427080429865	2778
ENSG00000143257.ali	0.41882533983072584	1050
ENSG00000163913.ali	0.41877599847747476	3720
ENSG00000160472.ali	0.4187192118226601	549
ENSG00000143799.ali	0.4187078744040769	3057
ENSG00000183067.ali	0.41867954911433175	1113
ENSG00000093009.ali	0.41858367162832655	1713
ENSG00000159348.ali	0.4185151942556738	915
ENSG00000162650.ali	0.4184699936208842	2154
ENSG00000073598.ali	0.4183201058201058	981
ENSG00000157193.ali	0.4182435173914647	2850
ENSG00000120318.ali	0.4181597611048899	4650
ENSG00000204560.ali	0.41812320766960415	3147
ENSG00000110906.ali	0.41811630218687873	942
ENSG00000153786.ali	0.4181038334375838	930
ENSG00000104472.ali	0.41804029304029305	399
ENSG00000180383.ali	0.417910447761194	213
ENSG00000122778.ali	0.41790201891853734	5766
ENSG00000006042.ali	0.417816091954023	678
ENSG00000145494.ali	0.41773584905660377	372
ENSG00000149182.ali	0.4177247824685788	1563
ENSG00000166947.ali	0.4177077675176534	2076
ENSG00000104825.ali	0.41754807692307694	1089
ENSG00000100600.ali	0.41753072196620583	1305
ENSG00000166546.ali	0.4175141242937853	780
ENSG00000114383.ali	0.4174454828660436	339
ENSG00000117215.ali	0.41740674955595025	435
ENSG00000142973.ali	0.4173758163467247	1536
ENSG00000135801.ali	0.4173752310536044	1767
ENSG00000131059.ali	0.41732283464566927	711
ENSG00000081791.ali	0.41728624535315983	1566
ENSG00000165828.ali	0.4170984455958549	456
ENSG00000205784.ali	0.41708402893711743	993
ENSG00000117385.ali	0.41695259880543906	2202
ENSG00000176200.ali	0.4168626133691636	933
ENSG00000085733.ali	0.41676942046855736	1770
ENSG00000163703.ali	0.4167542411049392	1266
ENSG00000123411.ali	0.4167073216497167	1761
ENSG00000163866.ali	0.41664216406939136	276
ENSG00000140506.ali	0.4165477888730385	1521
ENSG00000187258.ali	0.4163060411978536	1110
ENSG00000159210.ali	0.4162757717901167	774
ENSG00000010626.ali	0.41612750512860974	1038
ENSG00000072609.ali	0.4159641375618895	2019
ENSG00000102001.ali	0.41590474507094305	5961
ENSG00000100918.ali	0.41587546919849855	1782
ENSG00000078269.ali	0.4158458000965169	4410
ENSG00000119650.ali	0.4156110920917494	642
ENSG00000185264.ali	0.4155629139072848	813
ENSG00000137312.ali	0.4155278874379998	1287
ENSG00000068001.ali	0.41550925925925924	1437
ENSG00000143195.ali	0.4154719235364397	1887
ENSG00000180537.ali	0.4154549231408392	747
ENSG00000131389.ali	0.4154413304846885	1863
ENSG00000151322.ali	0.41532519606108853	2754
ENSG00000124535.ali	0.41525742202179633	2007
ENSG00000129437.ali	0.41524958859023586	753
ENSG00000006062.ali	0.41524529628978374	2853
ENSG00000175115.ali	0.41514517394716194	2664
ENSG00000149328.ali	0.4150290719069699	1911
ENSG00000146966.ali	0.414978486912872	3081
ENSG00000164062.ali	0.41493737147130305	2190
ENSG00000147443.ali	0.4148971466489715	1257
ENSG00000158859.ali	0.41486269410234833	2541
ENSG00000113248.ali	0.4148453022991768	2352
ENSG00000168264.ali	0.4147975929978118	1776
ENSG00000172046.ali	0.41474051460968164	4107
ENSG00000170777.ali	0.4146341463414634	654
ENSG00000142082.ali	0.41456582633053224	909
ENSG00000151006.ali	0.4145606531881804	1671
ENSG00000162896.ali	0.4145564580347189	2319
ENSG00000198643.ali	0.41449704142011834	672
ENSG00000137411.ali	0.41438056963131226	3180
ENSG00000157890.ali	0.41436384983247904	3420
ENSG00000176153.ali	0.41430476825608537	570
ENSG00000127463.ali	0.4142225681799227	2994
ENSG00000101224.ali	0.4142118458163585	1758
ENSG00000100099.ali	0.4139973082099596	2160
ENSG00000197705.ali	0.413904282115869	1911
ENSG00000172578.ali	0.4137592940599722	1869
ENSG00000170482.ali	0.41366359227916705	1815
ENSG00000198853.ali	0.4135680149201539	4593
ENSG00000077585.ali	0.41355221795319597	1158
ENSG00000105270.ali	0.41349871134020616	1644
ENSG00000204227.ali	0.4133903602566212	1227
ENSG00000124641.ali	0.4133091349062311	636
ENSG00000169213.ali	0.4130974549968963	657
ENSG00000143473.ali	0.4130930530062851	2970
ENSG00000133019.ali	0.41298153034300794	1770
ENSG00000120049.ali	0.4126493082409556	810
ENSG00000161791.ali	0.4125084808487017	3090
ENSG00000170855.ali	0.4125	228
ENSG00000100012.ali	0.4123822341857335	1203
ENSG00000172586.ali	0.41231593038821956	354
ENSG00000184481.ali	0.4122466580422596	1533
ENSG00000149932.ali	0.4121604784450536	720
ENSG00000181885.ali	0.41209428129829984	633
ENSG00000089723.ali	0.412059686888454	702
ENSG00000204428.ali	0.41202090592334495	384
ENSG00000104731.ali	0.41200906344410876	1587
ENSG00000128917.ali	0.41198756557217797	2061
ENSG00000011021.ali	0.4119707099649793	2625
ENSG00000089169.ali	0.4118133203694701	2124
ENSG00000100129.ali	0.41179634277518823	1692
ENSG00000283288.ali	0.4117647058823529	399
ENSG00000108797.ali	0.41166643938360836	4194
ENSG00000108001.ali	0.41166551366309234	1791
ENSG00000152104.ali	0.41152076063318666	3573
ENSG00000121904.ali	0.4115194494944183	10650
ENSG00000130055.ali	0.41144991922455576	1617
ENSG00000178171.ali	0.4113396331295164	2430
ENSG00000143494.ali	0.41126920082112267	1065
ENSG00000173917.ali	0.4111949864691639	1080
ENSG00000105053.ali	0.4111713339355616	1389
ENSG00000079308.ali	0.4111321223234581	5385
ENSG00000161203.ali	0.4110164207025566	1311
ENSG00000104904.ali	0.4109292991664094	684
ENSG00000112562.ali	0.41071690367981234	1344
ENSG00000155660.ali	0.4106916339474479	1941
ENSG00000061656.ali	0.41068342498036137	1329
ENSG00000149929.ali	0.4106625027883114	1791
ENSG00000111245.ali	0.4104796822487015	498
ENSG00000137331.ali	0.41040056219255094	474
ENSG00000155926.ali	0.41037789058093627	870
ENSG00000099330.ali	0.4102838778789502	624
ENSG00000204195.ali	0.41027397260273973	987
ENSG00000204348.ali	0.41016157290247224	1191
ENSG00000198952.ali	0.4100958501551729	3063
ENSG00000139370.ali	0.41006409382244646	1641
ENSG00000143674.ali	0.4100551971802886	3021
ENSG00000122585.ali	0.40992854456562616	291
ENSG00000129219.ali	0.4099049524762381	2811
ENSG00000124731.ali	0.40987654320987654	711
ENSG00000134874.ali	0.4097452934662237	2601
ENSG00000132694.ali	0.40970334118784363	4695
ENSG00000149136.ali	0.4094702833681093	2151
ENSG00000132669.ali	0.40943655851680183	2742
ENSG00000116898.ali	0.4093598708983324	786
ENSG00000114988.ali	0.4092571855169839	1077
ENSG00000183571.ali	0.40914489311163893	600
ENSG00000137936.ali	0.4090205742449424	2490
ENSG00000204344.ali	0.4089651355838406	768
ENSG00000143545.ali	0.4089139481809639	612
ENSG00000180543.ali	0.408903166590179	1257
ENSG00000140479.ali	0.40883513592516807	2613
ENSG00000115255.ali	0.4087633323724416	546
ENSG00000089692.ali	0.40875576036866357	1650
ENSG00000162398.ali	0.4086206896551724	1200
ENSG00000276023.ali	0.40855577573143725	594
ENSG00000137203.ali	0.40854056067802924	1320
ENSG00000164087.ali	0.40848766589187974	1209
ENSG00000116574.ali	0.4084873374401095	615
ENSG00000108688.ali	0.4083769633507853	297
ENSG00000154928.ali	0.4082750634659066	2946
ENSG00000176393.ali	0.40815190499752596	1950
ENSG00000171462.ali	0.40814800971780973	1149
ENSG00000138152.ali	0.4080905470551247	1512
ENSG00000166025.ali	0.40805914972273566	2859
ENSG00000164051.ali	0.4080403645833333	1236
ENSG00000163930.ali	0.407683600772355	2184
ENSG00000119608.ali	0.4076163610719323	1830
ENSG00000113761.ali	0.40758179403597733	885
ENSG00000172534.ali	0.407570243909038	6309
ENSG00000172273.ali	0.4075317177955293	1566
ENSG00000282608.ali	0.4074410163339383	954
ENSG00000171446.ali	0.40742883591761164	1371
ENSG00000100325.ali	0.4074234156356367	2265
ENSG00000168158.ali	0.4072445019404916	936
ENSG00000158220.ali	0.40714874896893044	2655
ENSG00000135617.ali	0.4070625226750514	564
ENSG00000183273.ali	0.4070584716614326	1665
ENSG00000135439.ali	0.4070062573819516	3156
ENSG00000128045.ali	0.4069487444100447	750
ENSG00000131400.ali	0.4068854439299376	1245
ENSG00000180611.ali	0.40687324872259767	1473
ENSG00000185231.ali	0.4068349647947793	885
ENSG00000184371.ali	0.40681520314547837	1665
ENSG00000185900.ali	0.4067422346533196	1050
ENSG00000148219.ali	0.40668437361664456	3579
ENSG00000203784.ali	0.4063745019920319	351
ENSG00000152767.ali	0.40631744163233274	3150
ENSG00000008300.ali	0.4062268346923647	9930
ENSG00000149743.ali	0.40606495603804055	768
ENSG00000012822.ali	0.40585583303784	2079
ENSG00000100312.ali	0.4058402860548272	1218
ENSG00000198216.ali	0.4057360187052814	6960
ENSG00000185739.ali	0.40571770555197495	2562
ENSG00000124587.ali	0.4056504599211564	2943
ENSG00000144645.ali	0.40564877448827197	2235
ENSG00000060566.ali	0.40556492411467115	1404
ENSG00000127946.ali	0.4055471229474265	3114
ENSG00000143179.ali	0.40544005861342614	783
ENSG00000178401.ali	0.405436535360516	1023
ENSG00000181392.ali	0.4053867403314917	1191
ENSG00000197971.ali	0.40535248041775457	927
ENSG00000008118.ali	0.40529879305269356	1434
ENSG00000184524.ali	0.40514661879114305	456
ENSG00000177947.ali	0.40512892376681614	762
ENSG00000257093.ali	0.40511127415015896	1188
ENSG00000125834.ali	0.40509639048400325	1623
ENSG00000182158.ali	0.40484920165582494	1563
ENSG00000111206.ali	0.4047565960609439	2310
ENSG00000160953.ali	0.40473034967886634	2103
ENSG00000064393.ali	0.40465894255874674	3579
ENSG00000166073.ali	0.404629868454991	1545
ENSG00000196878.ali	0.40457308248914614	3525
ENSG00000178217.ali	0.4045562513496005	1296
ENSG00000163453.ali	0.40452981651376146	849
ENSG00000110921.ali	0.4045263788968825	1188
ENSG00000149357.ali	0.40449050086355787	483
ENSG00000181104.ali	0.4044659300184162	1290
ENSG00000160613.ali	0.4044154126012899	2370
ENSG00000076706.ali	0.40421492310613255	1935
ENSG00000006611.ali	0.4041955350269438	2634
ENSG00000108963.ali	0.40415584415584416	1320
ENSG00000155719.ali	0.40412452905016855	3414
ENSG00000278259.ali	0.40410534838310236	2898
ENSG00000102977.ali	0.40394973070017953	1380
ENSG00000149294.ali	0.4039457114873373	2565
ENSG00000013810.ali	0.40384989305852614	2427
ENSG00000066056.ali	0.40378565165815666	3420
ENSG00000090539.ali	0.40374823499208423	2838
ENSG00000221955.ali	0.4036800337102325	2148
ENSG00000151577.ali	0.4036387171005321	1245
ENSG00000106330.ali	0.4035720419027992	705
ENSG00000196497.ali	0.4035434882650713	3258
ENSG00000138080.ali	0.40350324739224563	3060
ENSG00000139970.ali	0.4035006909258406	2091
ENSG00000138771.ali	0.4034771198950303	5826
ENSG00000176788.ali	0.40344827586206894	735
ENSG00000144152.ali	0.4033768794675869	1326
ENSG00000162517.ali	0.4033534540576794	873
ENSG00000106351.ali	0.40317335172957525	1476
ENSG00000173210.ali	0.40315891338909243	2058
ENSG00000183625.ali	0.4031372549019608	1050
ENSG00000176422.ali	0.40304026294165984	621
ENSG00000186205.ali	0.40294627383015597	1020
ENSG00000140968.ali	0.40293134481871945	1284
ENSG00000084112.ali	0.40286954142069664	3120
ENSG00000132359.ali	0.4028521195546005	2154
ENSG00000156983.ali	0.4028346858409196	3666
ENSG00000135773.ali	0.4027018822100789	2073
ENSG00000163586.ali	0.4026666666666667	381
ENSG00000099385.ali	0.4025564147072747	645
ENSG00000114378.ali	0.40254405724128794	1329
ENSG00000113073.ali	0.40233067958924656	2877
ENSG00000215883.ali	0.40227733582904385	954
ENSG00000213983.ali	0.40224833929483905	2361
ENSG00000185972.ali	0.40212815715622074	1764
ENSG00000117280.ali	0.4021009629413481	612
ENSG00000234465.ali	0.4020034843205575	636
ENSG00000128928.ali	0.4018923903456018	1278
ENSG00000186910.ali	0.4018887722980063	1284
ENSG00000243279.ali	0.40188583078491336	534
ENSG00000068354.ali	0.4017260579064588	2067
ENSG00000138617.ali	0.40168687401159725	972
ENSG00000154832.ali	0.40158620462697864	1974
ENSG00000108370.ali	0.40157328314270546	2046
ENSG00000137747.ali	0.40153222172149616	1743
ENSG00000196220.ali	0.401504234360503	3300
ENSG00000198089.ali	0.40144492911668483	3699
ENSG00000137204.ali	0.40142606955216414	1650
ENSG00000188827.ali	0.4013826758845059	5364
ENSG00000069998.ali	0.4013290613504213	1146
ENSG00000103811.ali	0.40131504364584514	1008
ENSG00000137171.ali	0.40126229381243705	1860
ENSG00000012124.ali	0.4012162353273936	2571
ENSG00000006606.ali	0.40119760479041916	282
ENSG00000143393.ali	0.4011803114013059	2478
ENSG00000011422.ali	0.4010600706713781	1020
ENSG00000159761.ali	0.4009756097560976	981
ENSG00000168273.ali	0.40095693779904307	240
ENSG00000143093.ali	0.4008653028559996	2517
ENSG00000127824.ali	0.40085582165780936	1344
ENSG00000163900.ali	0.40081664910432035	792
ENSG00000165863.ali	0.4007751937984496	699
ENSG00000101230.ali	0.4004793056545113	1392
ENSG00000013275.ali	0.40036877688998157	1257
ENSG00000126246.ali	0.40021810250817885	1059
ENSG00000120708.ali	0.4001400098830506	2052
ENSG00000133805.ali	0.39990524320909665	2307
ENSG00000175267.ali	0.39984319874559	3492
ENSG00000149557.ali	0.3997744572878489	1182
ENSG00000248713.ali	0.39974926508732495	5454
ENSG00000174547.ali	0.399673735725938	582
ENSG00000197043.ali	0.3996270251369517	2025
ENSG00000185811.ali	0.39958347405155914	1557
ENSG00000141655.ali	0.39952685777901475	1788
ENSG00000183463.ali	0.39950372208436724	519
ENSG00000182196.ali	0.39935691318327976	741
ENSG00000146232.ali	0.39934333958724205	1098
ENSG00000161011.ali	0.3992244396103282	1344
ENSG00000179934.ali	0.399174957534579	1065
ENSG00000185614.ali	0.39915824915824916	858
ENSG00000110025.ali	0.3991144088080421	1029
ENSG00000132965.ali	0.3990680335507922	486
ENSG00000119383.ali	0.3988417848392605	963
ENSG00000104369.ali	0.3988405797101449	1995
ENSG00000121797.ali	0.3987667009249743	1059
ENSG00000177076.ali	0.3987394261071488	825
ENSG00000171517.ali	0.3987347183038386	1068
ENSG00000100353.ali	0.39872936951867965	1644
ENSG00000161642.ali	0.39870689655172414	1161
ENSG00000119147.ali	0.3986409966024915	444
ENSG00000137038.ali	0.39862542955326463	339
ENSG00000110427.ali	0.39855769230769234	5586
ENSG00000044012.ali	0.39846743295019155	333
ENSG00000154122.ali	0.39836392657621705	1479
ENSG00000100196.ali	0.3982750472589792	642
ENSG00000159111.ali	0.3981952799629801	786
ENSG00000047578.ali	0.39817792068595925	4842
ENSG00000090097.ali	0.3980533306296259	1212
ENSG00000107551.ali	0.3980399102609517	969
ENSG00000221858.ali	0.3979539641943734	930
ENSG00000125898.ali	0.39789069990412274	888
ENSG00000070476.ali	0.3978818588514562	2238
ENSG00000184271.ali	0.3978145456419772	1851
ENSG00000185052.ali	0.3977639465191332	1893
ENSG00000106400.ali	0.3976560370673208	462
ENSG00000171126.ali	0.39762611275964393	1308
ENSG00000167601.ali	0.39760029687049026	2670
ENSG00000115459.ali	0.3975037308370642	1146
ENSG00000116903.ali	0.3974785638776869	2184
ENSG00000171004.ali	0.3974724388276418	1983
ENSG00000125733.ali	0.39739562221321445	1824
ENSG00000149658.ali	0.3973730403728588	1689
ENSG00000161920.ali	0.3971452560873216	351
ENSG00000123908.ali	0.3970730391385473	2562
ENSG00000111276.ali	0.39704565801253355	594
ENSG00000026025.ali	0.3969167523124358	1398
ENSG00000010327.ali	0.3967469929318398	7740
ENSG00000181789.ali	0.3967271118973905	2622
ENSG00000158525.ali	0.3967199783139062	1269
ENSG00000105971.ali	0.39671090594345065	486
ENSG00000103507.ali	0.3965903992821893	1239
ENSG00000135723.ali	0.39655283297961286	3450
ENSG00000204653.ali	0.39654894371875504	843
ENSG00000184470.ali	0.3965198386012105	1458
ENSG00000188112.ali	0.3964769291442093	3798
ENSG00000104814.ali	0.3963836881251603	2448
ENSG00000010256.ali	0.39638265417302243	1443
ENSG00000183888.ali	0.3963782696177062	507
ENSG00000143434.ali	0.3963592435224527	2904
ENSG00000176476.ali	0.3963086388105614	879
ENSG00000167118.ali	0.3963007883565797	303
ENSG00000141759.ali	0.39626320064987813	426
ENSG00000134247.ali	0.3962542187574274	2613
ENSG00000104872.ali	0.39595423644503397	867
ENSG00000132334.ali	0.39585099083827746	2106
ENSG00000166313.ali	0.3958483549011423	2136
ENSG00000135114.ali	0.3955804544039838	1545
ENSG00000005961.ali	0.39550505367568584	3132
ENSG00000100023.ali	0.39547815459822794	1572
ENSG00000158042.ali	0.39530496751205196	528
ENSG00000066405.ali	0.3952913820665601	786
ENSG00000139514.ali	0.39527980535279805	1887
ENSG00000185043.ali	0.39520092512286786	573
ENSG00000130287.ali	0.39512888366166815	4014
ENSG00000147262.ali	0.3949930458970793	1005
ENSG00000135596.ali	0.39497900852381157	3216
ENSG00000196118.ali	0.3949485918641037	1026
ENSG00000120725.ali	0.39490000873286174	1395
ENSG00000038532.ali	0.39485442136789906	3165
ENSG00000142484.ali	0.39474452554744527	591
ENSG00000160208.ali	0.3945589182227946	2301
ENSG00000141622.ali	0.39454030388874584	1041
ENSG00000261603.ali	0.39452843772498203	861
ENSG00000143167.ali	0.3945100542610916	957
ENSG00000186197.ali	0.39433507432703896	591
ENSG00000166394.ali	0.3942419317390295	828
ENSG00000171853.ali	0.39416750637188075	2400
ENSG00000164733.ali	0.3940677966101695	1023
ENSG00000169228.ali	0.3940559077210849	609
ENSG00000137270.ali	0.39405396116171165	1317
ENSG00000135111.ali	0.3940505297473513	2262
ENSG00000166839.ali	0.3940256045519203	1476
ENSG00000187720.ali	0.3939972472583581	2439
ENSG00000254221.ali	0.39395363408521306	3024
ENSG00000164096.ali	0.3939393939393939	207
ENSG00000141570.ali	0.39381546850337207	1164
ENSG00000114993.ali	0.3937243669031964	1692
ENSG00000113520.ali	0.3936651583710407	420
ENSG00000131370.ali	0.3934474835075235	1383
ENSG00000134463.ali	0.393416572077185	900
ENSG00000134575.ali	0.39339226850464487	1272
ENSG00000031823.ali	0.393344	1686
ENSG00000100395.ali	0.39330455837456574	2124
ENSG00000039523.ali	0.39322394789579157	4140
ENSG00000099957.ali	0.3931873479318735	1158
ENSG00000145103.ali	0.39313508642582123	1662
ENSG00000159399.ali	0.39307816940688994	2751
ENSG00000204435.ali	0.3927478219919944	645
ENSG00000166589.ali	0.3926892950391645	2496
ENSG00000204264.ali	0.3926073926073926	828
ENSG00000258818.ali	0.39250493096646943	441
ENSG00000150551.ali	0.39237863232991127	423
ENSG00000004975.ali	0.39232332502950046	2211
ENSG00000175309.ali	0.39230371900826444	1350
ENSG00000008256.ali	0.39228199928426577	1167
ENSG00000204913.ali	0.3922694221201684	792
ENSG00000164663.ali	0.39226404936431025	2058
ENSG00000247077.ali	0.3922564265312599	867
ENSG00000188820.ali	0.392226148409894	951
ENSG00000089486.ali	0.3921831080176683	624
ENSG00000243789.ali	0.3921392139213921	948
ENSG00000167925.ali	0.3920105355575066	1632
ENSG00000107223.ali	0.3919620681869497	444
ENSG00000167130.ali	0.3919491525423729	714
ENSG00000160691.ali	0.39193154034229827	1752
ENSG00000088356.ali	0.39191862107940095	399
ENSG00000213171.ali	0.3918352469473301	1782
ENSG00000171132.ali	0.3917184149703434	2214
ENSG00000152377.ali	0.3916584564860427	1326
ENSG00000085552.ali	0.3916194401511249	3561
ENSG00000167612.ali	0.39152918000492487	1032
ENSG00000165300.ali	0.39148866786238384	2928
ENSG00000089154.ali	0.39143753947083165	8031
ENSG00000117408.ali	0.3913504742885672	2892
ENSG00000055813.ali	0.391118274788795	1668
ENSG00000130812.ali	0.3911154556315847	1410
ENSG00000118004.ali	0.3911099064913945	813
ENSG00000142784.ali	0.39109460881768215	2040
ENSG00000125744.ali	0.3910699082395232	1431
ENSG00000146109.ali	0.39105283455457	825
ENSG00000167461.ali	0.391025641025641	621
ENSG00000125740.ali	0.3909844933285251	1026
ENSG00000100448.ali	0.3908589440504334	756
ENSG00000166961.ali	0.3907939450108125	726
ENSG00000113552.ali	0.39078209805142805	867
ENSG00000111077.ali	0.39074399531341536	4230
ENSG00000110799.ali	0.3905632757825503	8436
ENSG00000007237.ali	0.39052160953800297	1269
ENSG00000185313.ali	0.39041785706945104	5892
ENSG00000068323.ali	0.39039642017095977	1731
ENSG00000204257.ali	0.39038621839399834	783
ENSG00000167419.ali	0.39037107847397234	2145
ENSG00000183155.ali	0.3903444929645803	369
ENSG00000113739.ali	0.39033249511036605	906
ENSG00000102970.ali	0.39029126213592236	279
ENSG00000166582.ali	0.3902790279027903	624
ENSG00000155367.ali	0.39022999429766203	1527
ENSG00000123992.ali	0.3902061241510783	1425
ENSG00000214253.ali	0.39008234872896524	456
ENSG00000112167.ali	0.38998724489795916	561
ENSG00000092529.ali	0.38998247964547045	2475
ENSG00000140443.ali	0.38994330328097404	4122
ENSG00000154930.ali	0.38972731057452126	1977
ENSG00000188549.ali	0.38964640628611047	1539
ENSG00000114859.ali	0.3896407153850236	2721
ENSG00000148356.ali	0.3895235441627194	2187
ENSG00000187800.ali	0.3893829650683048	3135
ENSG00000184544.ali	0.38938172043010755	936
ENSG00000174938.ali	0.3891053656995419	2778
ENSG00000124608.ali	0.3890960524623891	2967
ENSG00000075234.ali	0.38905683192261187	1407
ENSG00000136367.ali	0.3890262165526947	7752
ENSG00000214193.ali	0.3889784946236559	2382
ENSG00000013588.ali	0.38892831795599714	1074
ENSG00000178607.ali	0.38881015815429965	2877
ENSG00000133317.ali	0.3887962654218073	948
ENSG00000147457.ali	0.38863736749116606	1356
ENSG00000113916.ali	0.3885513608428446	2139
ENSG00000198373.ali	0.3884183091708747	2613
ENSG00000179335.ali	0.38841728788727536	1479
ENSG00000126767.ali	0.3883825628637312	1320
ENSG00000118495.ali	0.38837920489296635	1404
ENSG00000047597.ali	0.38822321122903114	1338
ENSG00000159176.ali	0.3880709701774254	579
ENSG00000160963.ali	0.3880231522707035	1272
ENSG00000165953.ali	0.3879583521955636	1242
ENSG00000108684.ali	0.38788716466670853	1533
ENSG00000213722.ali	0.3877587597454969	858
ENSG00000105254.ali	0.3876961189099917	732
ENSG00000103152.ali	0.38767563907228714	801
ENSG00000151224.ali	0.3876507124588966	1191
ENSG00000067191.ali	0.3876429361859093	1929
ENSG00000178764.ali	0.3875776978081039	2514
ENSG00000167595.ali	0.38755555555555554	2094
ENSG00000175874.ali	0.38755512003919645	846
ENSG00000134072.ali	0.3873689762014635	1113
ENSG00000170043.ali	0.3872760105570218	435
ENSG00000012211.ali	0.3872640752820403	1866
ENSG00000103876.ali	0.3872275265717889	1257
ENSG00000123685.ali	0.3871252204585538	381
ENSG00000143867.ali	0.3869891576313595	801
ENSG00000186364.ali	0.38696482137987454	894
ENSG00000165724.ali	0.38694612142613055	633
ENSG00000168010.ali	0.3869145885828482	1866
ENSG00000173992.ali	0.3869012242957328	825
ENSG00000097007.ali	0.38687405974640016	3465
ENSG00000273079.ali	0.3867246392418695	4473
ENSG00000125967.ali	0.3866832607342875	1086
ENSG00000204351.ali	0.3865602129075183	3744
ENSG00000120440.ali	0.38620435263740316	1440
ENSG00000162456.ali	0.38620283018867924	372
ENSG00000114026.ali	0.3861923026054755	1014
ENSG00000178257.ali	0.38588754134509373	291
ENSG00000163053.ali	0.38577901707912166	1542
ENSG00000126107.ali	0.3857322596879718	2583
ENSG00000109063.ali	0.3856952385836261	5826
ENSG00000182872.ali	0.3856668272766465	2811
ENSG00000173218.ali	0.38563049853372433	1581
ENSG00000174705.ali	0.3855987258476885	2703
ENSG00000236104.ali	0.3854265929737628	1932
ENSG00000131043.ali	0.38536511078961394	1152
ENSG00000077522.ali	0.3853632869692533	2682
ENSG00000143196.ali	0.3853498200031304	606
ENSG00000158828.ali	0.3853331276989513	1758
ENSG00000115325.ali	0.38531104412167716	1455
ENSG00000100335.ali	0.38525864379522917	1395
ENSG00000121898.ali	0.3851191482170019	2250
ENSG00000134686.ali	0.3849425776265419	2601
ENSG00000184924.ali	0.3848786558805227	420
ENSG00000123096.ali	0.3847985711450685	732
ENSG00000188133.ali	0.3847983823004639	705
ENSG00000105698.ali	0.3847982762463779	984
ENSG00000065029.ali	0.38467653781178573	1710
ENSG00000140090.ali	0.3846372823456849	1869
ENSG00000008438.ali	0.3845083487940631	585
ENSG00000139908.ali	0.384455832113226	1032
ENSG00000170374.ali	0.3844277673545966	1293
ENSG00000141294.ali	0.38440366972477064	975
ENSG00000125991.ali	0.3843741551770749	1158
ENSG00000204104.ali	0.384326280623608	2112
ENSG00000130724.ali	0.38430191353649895	669
ENSG00000151892.ali	0.38425925925925924	1404
ENSG00000169758.ali	0.3841738417384174	1623
ENSG00000110011.ali	0.38416504042375244	723
ENSG00000168334.ali	0.38416100365917405	5469
ENSG00000198885.ali	0.38410855753392426	1647
ENSG00000134594.ali	0.38403006106153126	714
ENSG00000167536.ali	0.38393558523173604	1140
ENSG00000100142.ali	0.3838954332741649	378
ENSG00000156222.ali	0.3838085539714868	1947
ENSG00000213780.ali	0.38362925892918354	1392
ENSG00000118257.ali	0.38357728337236535	2793
ENSG00000140470.ali	0.38357570071537467	3273
ENSG00000157851.ali	0.3835021707670043	1692
ENSG00000197471.ali	0.38349514563106796	1563
